value,anomaly
49.97094575,1
49.33884328,1
48.78436052,1
49.53339906,1
49.78162577,1
49.62187665,1
49.68919324,1
48.30739042,1
48.82902834,1
50.35484431,1
50.21769333,1
48.10254852,1
49.46442467,1
48.33883452,1
48.00434093,1
48.90008594,1
50.17850555,1
49.56887872,1
49.37605213,1
48.80167321,1
47.80191086,1
49.07504767,1
49.24019399,1
48.20736299,1
48.62104883,1
49.51150583,1
47.52778085,1
49.15285659,1
48.22976589,1
48.76461254,1
48.41482013,1
48.5520704,1
48.61894249,1
47.50916129,1
48.65187261,1
47.07105491,1
47.48283583,1
47.15190756,1
47.97227843,1
47.95899435,1
46.96989176,1
48.74477405,1
47.42435797,1
46.61640041,1
47.59462942,1
48.31961709,1
47.22434182,1
47.90009631,1
48.16424514,1
47.60611477,1
47.14741295,1
47.88889085,1
47.25605389,1
46.88716102,1
46.76427792,1
46.26625835,1
47.21476764,1
47.12237735,1
47.84390938,1
46.28042599,1
47.89438575,1
45.88065187,1
45.93348708,1
46.44069985,1
45.69180477,1
47.54428761,1
45.66502197,1
45.78300206,1
46.93858357,1
46.25313734,1
47.62256048,1
46.27868176,1
46.96455654,1
47.48451206,1
47.34018048,1
46.41420425,1
47.49389536,1
46.9063076,1
45.33579904,1
45.20852682,1
46.34479413,1
46.21011068,1
45.54831103,1
45.7257248,1
43.17745454,1
41.30898865,1
40.46142699,1
37.79127513,1
36.24965328,1
35.07245553,1
32.45494267,1
30.69964858,1
30.50446055,1
27.21222794,1
25.68067158,1
23.82904352,1
22.9838387,1
21.73703176,1
19.27717911,1
18.5919706,1
16.45710857,1
14.6710595,1
12.41409266,1
9.633951608,1
10.00196599,1
6.918644935,1
6.440237831,1
4.117241297,1
2.084721206,1
12.12038123,1
32.00170328,1
41.29106488,1
41.16242458,1
41.14081509,1
40.78222417,1
42.95940386,1
42.1564866,1
41.81195211,1
42.55128466,1
42.49538316,1
41.79045369,1
43.92541428,1
51.00312098,1
60.53594765,1
72.36676911,1
81.63368993,1
87.73037905,1
90.42082444,1
90.72679849,1
92.39017485,1
93.81792191,1
94.79157436,1
97.17508218,1
96.57597809,1
98.32644166,1
98.13878016,1
99.00484834,1
98.33838178,1
100.4016355,1
99.59652462,1
100.1124855,1
99.09488149,1
99.02416157,1
100.7365703,1
101.03139190000002,1
100.3720819,1
99.79124934,1
100.87877009999998,1
99.2141362,1
101.0045686,1
99.55025731,1
99.72446638,1
99.40226732,1
100.2072874,1
99.52078102,1
100.4465293,1
100.4795992,1
100.6708725,1
100.5846324,1
101.4208016,1
101.5008296,1
100.8198199,1
100.5288984,1
100.5179726,1
100.1548013,1
100.6109197,1
101.6400774,1
101.1290288,1
101.8814094,1
102.6964292,1
101.7138867,1
102.7085554,1
102.9848334,1
101.5080214,1
102.0260435,1
101.4248327,1
102.632546,1
100.8237332,1
102.0523921,1
99.81043131,1
100.3277196,1
100.0920323,1
99.39926996,1
98.54638137,1
100.034402,1
97.95170435,1
97.59331335,1
97.39754211,1
97.85054326,1
99.00989219,1
97.10450939,1
97.12141706,1
97.489756,1
97.59276131,1
97.3476109,1
95.44921015,1
95.56860991,1
95.05862086,1
93.81001333,1
94.58189255,1
94.2630334,1
93.33173054,1
91.81774793,1
93.14369751,1
92.13349495,1
91.62161377,1
91.09451998,1
91.67569533,1
89.05952603,1
90.32529629,1
89.73818554,1
89.02368314,1
87.48752341,1
86.23985297,1
85.72289113,1
81.89829237,1
80.30338822,1
79.06239879,1
79.71894387,1
77.1638884,1
76.49140641,1
76.89895858,1
79.7333571,1
80.06936263,1
82.59365953,1
81.42461476,1
81.55566572,1
80.25766215,1
78.70762502,1
78.2513514,1
77.77803963,1
75.59522227,1
74.69370974,1
73.43719522,1
73.05764279,1
70.68106999,1
69.37844415,1
68.95964025,1
68.00019556,1
68.21831109,1
65.86761677,1
65.72196238,1
66.63913056,1
67.97618906,1
66.2277498,1
68.52912895,1
68.14932989,1
69.11418862,1
70.33109073,1
69.06934767,1
71.25453284,1
71.92223632,1
72.48763801,1
71.1506885,1
72.97955178,1
73.56509864,1
75.57849976,1
76.1061437,1
78.83362503,1
80.83163912,1
80.02110568,1
79.14670673,1
80.54151007,1
79.6522743,1
79.88391001,1
79.37430051,1
79.4973783,1
80.90688229999998,1
81.99620081,1
80.10887212,1
81.35163927,1
80.21088132,1
80.43362798,1
80.54196922,1
81.85737403,1
81.54974668,1
82.13457398,1
81.34716357,1
81.17523726,1
81.78518292,1
83.42176984,1
83.18885318,1
83.80101872,1
82.76196415,1
83.34482145,1
82.64831241,1
83.33007047,1
84.14100188,1
84.53696246,1
84.18564307,1
83.36592448,1
85.39114525,1
84.09500253,1
84.90416599,1
85.66163162,1
86.56831787,1
86.10778326,1
87.27614025,1
87.18902094,1
87.97684798,1
86.00936348,1
88.07664334,1
88.69091679,1
87.51830423,1
87.28371546,1
87.83285555,1
89.94675694,1
88.56236258,1
88.97039962,1
89.13459676,1
91.01647467,1
89.69773039,1
91.68986026,1
91.34297873,1
91.0283329,1
92.01013191,1
92.3979465,1
92.22998736,1
92.99674588,1
93.73837608,1
93.46613938,1
92.06713478,1
93.75393548,1
94.38838515,1
92.97203629,1
93.12331366,1
92.5645818,1
91.818986,1
92.05358595,1
92.82200624,1
91.77237887,1
91.11569431,1
92.32957476,1
91.91134255,1
90.3690849,1
90.5391321,1
90.42757133,1
89.91222506,1
90.80672551,1
90.22343639,1
91.05500713,1
90.59230096,1
89.08069305,1
90.7520605,1
88.93528925,1
89.60130601,1
88.80617982,1
89.98776919,1
88.02055976,1
89.6063806,1
89.46282558,1
88.77381731,1
88.60443717,1
87.49646229,1
87.69287176,1
87.86023622,1
87.79603381,1
88.75542565,1
88.28229787,1
89.67627792,1
89.35157475,1
89.09398922,1
88.38846314,1
90.03922989,1
88.30180312,1
89.08914759,1
88.89518313,1
89.23620526,1
89.30796596,1
89.11812844,1
89.46573659999999,1
89.69567637,1
90.66992103,1
90.97161819,1
89.40911422,1
90.12680957,1
90.98950781,1
91.14410857,1
89.50772505,1
90.29607474,1
90.35478516,1
91.21082159,1
89.58749753,1
91.73064219,1
91.95491859,1
91.78857257,1
90.74927733,1
91.19359562,1
90.8777108,1
90.16007589,1
91.08813705,1
92.15556172,1
90.64591509,-1
91.57796445,-1
92.40754515,-1
92.41114833,-1
92.47221741,-1
91.65658731,-1
92.84372328,-1
93.12962021,-1
93.03962549,-1
93.39936181,-1
91.215733,-1
92.38786427,-1
92.27735153,-1
91.41112797,-1
91.66119646,-1
92.57392692,-1
92.48160612,-1
93.92010654,-1
92.14116706,-1
92.31622228,-1
92.57586206,-1
92.99832272,-1
93.84541344,-1
94.55895956,-1
93.11590142,-1
94.08073167,-1
94.87134695,-1
94.36314279,-1
95.29192014,-1
94.15394312,-1
96.08123024,-1
97.00981068,-1
96.19816305,-1
97.53877659,-1
96.88504935,-1
97.38601642,-1
97.3757424,-1
98.70207181,-1
97.92711067,-1
98.22496919,-1
99.03797084,-1
99.82969206,-1
100.4419733,-1
99.60536507,-1
100.1477873,-1
101.0556747,-1
100.3253899,-1
101.415358,-1
102.2719943,-1
103.1998947,-1
101.6712765,-1
101.6607687,-1
102.9537105,-1
101.2530631,-1
102.9786624,-1
103.0625062,-1
101.0339757,-1
102.2249257,-1
102.0603519,-1
102.9522515,-1
103.0104484,-1
101.3963122,-1
103.0100284,-1
101.8864831,-1
101.3973503,-1
100.8007288,-1
102.1971247,-1
102.4962621,-1
101.3548631,-1
100.8866351,-1
103.0032839,-1
101.88426640000002,-1
102.2955646,-1
101.7996619,-1
101.5906885,-1
102.3612101,-1
101.4621861,-1
102.3936871,-1
102.6557048,-1
102.2214149,-1
102.7004806,-1
101.9303716,-1
101.8787548,-1
101.3248744,-1
101.236637,-1
102.2515932,-1
103.1291811,-1
101.4428465,-1
102.4517954,-1
101.5441548,-1
100.9471686,-1
100.8753366,-1
103.1851708,-1
102.5162248,-1
102.5915504,-1
102.1952453,-1
100.8545963,-1
100.9480086,-1
101.4842408,-1
101.463926,-1
101.6270386,-1
101.8388271,-1
101.5094316,-1
102.3578651,-1
101.2142049,-1
102.4301731,-1
102.3175319,-1
102.384302,-1
102.9932047,-1
102.2218492,-1
101.932857,-1
101.636912,-1
101.2085896,-1
102.868644,-1
100.9228984,-1
103.0342886,-1
102.9741096,-1
102.72489509999998,-1
102.0892973,-1
101.9772403,-1
102.7323123,-1
102.9897301,-1
102.57173509999998,-1
102.0911561,-1
102.511207,-1
102.7608103,-1
101.5629024,-1
100.9525999,-1
101.8730299,-1
102.9139803,-1
101.0150402,-1
102.5212585,-1
100.8638565,-1
101.7796237,-1
101.6335225,-1
102.5286592,-1
102.1191689,-1
100.8128991,-1
101.7734203,-1
101.9489083,-1
101.5481939,-1
100.966005,-1
102.7013202,-1
102.8613107,-1
101.8728946,-1
101.2712157,-1
103.028269,-1
102.6297982,-1
102.0152952,-1
102.342013,-1
103.2643004,-1
101.8675384,-1
101.63938,-1
100.9769029,-1
101.2010522,-1
101.428876,-1
101.404504,-1
102.8312833,-1
102.8303345,-1
102.4637434,-1
103.0423955,-1
102.3940886,-1
101.9067405,-1
101.749638,-1
101.1108305,-1
101.77198359999998,-1
102.2893517,-1
102.3064093,-1
101.1737191,-1
101.8946261,-1
102.8853744,-1
102.7748705,-1
101.3160186,-1
102.9725232,-1
103.088954,-1
102.1284574,-1
102.0088492,-1
102.5042487,-1
102.7378861,-1
101.3909974,-1
101.5145939,-1
101.6926743,-1
102.6939641,-1
101.6981111,-1
102.7805731,-1
102.51889090000002,-1
102.8014642,-1
103.1820037,-1
102.656737,-1
102.026966,-1
101.6351714,-1
101.7014938,-1
101.5499087,-1
102.24735,-1
103.8070026,-1
103.8645899,-1
103.6217665,-1
101.8557919,-1
102.0074573,-1
102.4349583,-1
102.5221215,-1
103.1750635,-1
103.5700267,-1
103.6431356,-1
102.6001148,-1
103.2869658,-1
102.4782838,-1
101.8514934,-1
101.9849693,-1
103.8419879,-1
104.0496781,-1
103.5289358,-1
103.6039759,-1
102.3422603,-1
104.0565297,-1
102.8742975,-1
103.9054233,-1
102.9416773,-1
102.0808833,-1
102.5259782,-1
102.5457684,-1
103.87318940000002,-1
104.2723804,-1
104.161062,-1
103.0968672,-1
102.6276539,-1
102.2936106,-1
102.5282997,-1
103.9868516,-1
103.3399829,-1
103.5484595,-1
103.9665725,-1
103.8051466,-1
102.2060107,-1
102.7220682,-1
102.8600016,-1
103.6874937,-1
104.0153323,-1
103.9596644,-1
102.3247679,-1
104.003005,-1
102.274308,-1
102.5519999,-1
104.0302811,-1
103.7968965,-1
103.0610069,-1
102.6294004,-1
103.2783339,-1
102.7097273,-1
104.2610133,-1
103.8640066,-1
102.2659972,-1
102.9462628,-1
104.2358778,-1
103.4437555,-1
102.6786494,-1
102.0075757,-1
102.2778844,-1
102.6263348,-1
102.2394642,-1
103.0199267,-1
102.4960063,-1
103.519253,-1
104.0673488,-1
103.5393805,-1
102.8506627,-1
102.5037558,-1
102.0426419,-1
101.89502,-1
103.0823107,-1
103.2019086,-1
102.7198043,-1
103.5084263,-1
103.2134268,-1
103.617839,-1
103.4317102,-1
103.4721233,-1
103.4182504,-1
102.8509905,-1
103.7834063,-1
103.3232158,-1
101.5922902,-1
101.8497197,-1
102.6027573,-1
102.0840351,-1
101.6735222,-1
103.0253613,-1
102.8428298,-1
101.5252725,-1
102.9588643,-1
102.05025340000002,-1
102.3093593,-1
102.7165167,-1
102.6297121,-1
101.867754,-1
102.3207591,-1
101.5836579,-1
103.0240885,-1
101.276588,-1
101.4017295,-1
101.5987584,-1
102.5422891,-1
102.9637069,-1
101.8375363,-1
102.6396988,-1
103.4804813,-1
101.9136243,-1
101.5279816,-1
102.8469182,-1
102.8914434,-1
101.7740424,-1
102.8338641,-1
103.1139907,-1
102.69482159999998,-1
102.4292214,-1
103.2506677,-1
103.1009368,-1
102.2784006,-1
101.3112864,-1
102.2628043,-1
101.3270859,-1
103.0873273,-1
101.4779302,-1
103.116129,-1
101.586931,-1
101.9150242,-1
101.9163494,-1
101.8507487,-1
101.9667732,-1
102.37207,-1
101.05774,-1
101.6131881,-1
102.0068669,-1
102.3388729,-1
103.1019035,-1
101.5771495,-1
102.552605,-1
101.1696337,-1
101.8888079,-1
102.6566401,-1
102.8597312,-1
101.653531,-1
102.3538011,-1
100.817107,-1
102.778515,-1
102.7196789,-1
101.4432871,-1
100.8587008,-1
101.0173142,-1
101.5943914,-1
101.3077769,-1
102.8388862,-1
101.3006558,-1
102.7832261,-1
100.9110851,-1
101.801722,-1
102.779941,-1
102.1513007,-1
101.6187645,-1
101.9470832,-1
101.3329655,-1
101.4570567,-1
101.0873323,-1
100.8510761,-1
100.9646921,-1
101.6428519,-1
101.265109,-1
102.9666168,-1
102.0784881,-1
101.0857517,-1
101.0087127,-1
101.2854617,-1
101.7129278,-1
100.92851170000002,-1
102.4078335,-1
101.2530684,-1
102.8714152,-1
102.4892605,-1
101.8516602,-1
101.991047,-1
102.1478264,-1
102.0300027,-1
101.2719453,-1
102.6293179,-1
100.9192699,-1
101.4928774,-1
102.0535074,-1
101.2566259,-1
102.4014143,-1
101.0348487,-1
101.3877653,-1
102.0443994,-1
102.2975639,-1
100.8132102,-1
102.7350993,-1
101.0679597,-1
101.0162451,-1
101.4357474,-1
101.5178671,-1
103.1213166,-1
101.0417406,-1
101.261369,-1
102.541997,-1
102.691487,-1
100.9363618,-1
101.5820241,-1
101.7594387,-1
100.8773874,-1
103.1256776,-1
102.0617928,-1
101.9321016,-1
101.9648299,-1
101.8372262,-1
102.90442790000002,-1
102.9444298,-1
102.944777,-1
102.360664,-1
101.8025885,-1
103.027489,-1
101.9640466,-1
102.9976602,-1
102.1935609,-1
103.1773118,-1
103.1460167,-1
102.3288104,-1
102.6624025,-1
102.8045903,-1
102.4590618,-1
102.3710395,-1
101.4327171,-1
102.3137118,-1
101.0958187,-1
102.6474962,-1
101.8772454,-1
102.9576933,-1
101.6961584,-1
103.4222888,-1
101.562666,-1
102.9811849,-1
103.1146452,-1
101.5318036,-1
101.4505707,-1
101.631096,-1
103.2817066,-1
101.8768961,-1
103.5072321,-1
103.2771954,-1
102.6388869,-1
101.6388685,-1
101.5575877,-1
101.6030324,-1
101.4542982,-1
102.5949745,-1
103.1577013,-1
102.8682817,-1
103.2207728,-1
101.3210727,-1
101.9332284,-1
101.8183855,-1
102.8405284,-1
103.1122171,-1
101.8457908,-1
103.1991867,-1
102.6969892,-1
102.1540391,-1
103.8014839,-1
102.2179255,-1
102.9473323,-1
101.7466178,-1
102.18117159999998,-1
103.0720415,-1
102.7178341,-1
102.591903,-1
103.8249892,-1
103.1653823,-1
101.9160572,-1
102.5220944,-1
102.7655662,-1
102.1243205,-1
103.992519,-1
103.2775532,-1
103.7939629,-1
101.759293,-1
102.3315744,-1
102.9472947,-1
103.1922155,-1
102.1712398,-1
103.5128864,-1
103.4909752,-1
102.6719307,-1
103.9887521,-1
104.1542202,-1
102.9666891,-1
102.0995793,-1
102.7496883,-1
102.3127459,-1
104.0991157,-1
103.2773101,-1
102.4295615,-1
102.3405123,-1
103.5006399,-1
103.6661496,-1
103.1847796,-1
103.9221757,-1
103.9454587,-1
103.3948368,-1
103.7981068,-1
103.2215892,-1
103.3862283,-1
102.5966601,-1
102.665102,-1
103.4157383,-1
102.4944578,-1
103.1051186,-1
103.9193719,-1
102.7634378,-1
102.9938,-1
102.8582392,-1
103.6254282,-1
102.4325203,-1
104.232897,-1
102.5726686,-1
104.2757844,-1
104.3097989,-1
103.6249861,-1
102.4731622,-1
102.4268138,-1
104.2919878,-1
102.4213922,-1
102.9265256,-1
102.9564421,-1
103.5355318,-1
102.8952507,-1
102.5744815,-1
103.070351,-1
101.7163471,-1
103.3137448,-1
102.6657166,-1
101.6636803,-1
103.317579,-1
103.75772940000002,-1
103.5603004,-1
103.5223812,-1
101.9584073,-1
101.9825193,-1
102.916168,-1
102.3764283,-1
101.4713094,-1
101.8270918,-1
102.0593101,-1
101.2565093,-1
102.3449397,-1
103.0409744,-1
101.8285694,-1
101.5742088,-1
101.2812461,-1
102.471962,-1
102.3364758,-1
101.2529916,-1
102.521415,-1
101.9338021,-1
101.5392593,-1
100.8748952,-1
101.1123773,-1
102.3004449,-1
101.1233453,-1
102.0462894,-1
101.2388735,-1
102.7658227,-1
102.8825642,-1
102.6961753,-1
101.4465074,-1
100.6695348,-1
101.9658495,-1
100.7960049,-1
102.6490646,-1
100.7414727,-1
101.2278519,-1
101.870822,-1
102.6707351,-1
101.3974442,-1
100.6099214,-1
101.4989834,-1
101.9358718,-1
101.797528,-1
100.9957068,-1
100.899559,-1
102.2015782,-1
102.0863919,-1
102.1222641,-1
100.2705267,-1
102.1264498,-1
101.7693609,-1
100.2488256,-1
100.7692456,-1
101.0684132,-1
100.9178118,-1
101.0905113,-1
102.1619909,-1
101.0718097,-1
101.0748676,-1
100.610413,-1
101.295229,-1
99.80330878,-1
100.927493,-1
101.3750673,-1
100.6186938,-1
100.5188367,-1
99.70782136,-1
101.8244371,-1
100.1355193,-1
99.46235448,-1
100.363749,-1
101.6395518,-1
99.43407521,-1
100.8879334,-1
100.8261751,-1
101.3826488,-1
100.9198665,-1
100.1891241,-1
100.01387259999998,-1
99.90376861,-1
98.77357395,-1
99.75518753,-1
99.56530184,-1
98.84379153,-1
100.6854122,-1
99.22268412,-1
99.91629736,-1
99.78918068,-1
99.37954315,-1
98.94875224,-1
100.2785242,-1
100.2338263,-1
99.47325312,-1
99.76767925,-1
98.27163495,-1
99.8653524,-1
99.51560766,-1
97.8623155,-1
98.262604,-1
98.46651968,-1
97.94558175,-1
98.70455193,-1
98.45814,-1
97.62689065,-1
99.00642926,-1
97.76736762,-1
97.84586831,-1
99.05583147,-1
97.08644751,-1
98.60389842,-1
97.60251571,-1
97.32757742,-1
97.34855714,-1
97.18062801,-1
97.92268808,-1
96.2308228,-1
96.71840204,-1
96.14539884,-1
96.13587584,-1
96.46719719,-1
96.23320742,-1
97.22566444,-1
96.29884724,-1
95.63219409,-1
97.53532288,-1
97.4954435,-1
96.08184705,-1
97.67297929,-1
96.25340369,-1
95.70067615,-1
96.96844475,-1
95.14060109,-1
96.641695,-1
95.93823724,-1
96.31125765,-1
96.52715176,-1
96.22982933,-1
94.64321522,-1
96.24316423,-1
95.16678943,-1
94.96599536,-1
94.82274633,-1
94.32984486,-1
96.36589881,-1
94.25682202,-1
94.16086629,-1
94.67490936,-1
94.17994573,-1
95.67895642,-1
94.81690329,-1
94.90761226,-1
94.15386132,-1
94.12631122,-1
94.22560916,-1
94.94495615,-1
94.42864535,-1
93.34964567,-1
94.26197364,-1
94.8796248,-1
93.39301753,-1
93.83287969,-1
94.25247119,-1
93.24000244,-1
94.22732546,-1
93.387214,-1
92.73982071,-1
92.97527647,-1
94.20411509,-1
94.16130052,-1
94.74415331,-1
94.21320655,-1
92.98369587,-1
94.64445839,-1
94.4303603,-1
94.99679424,-1
95.04091582,-1
94.95860014,-1
94.84074712,-1
93.49943165,-1
95.25618056,-1
94.54797519,-1
93.37287583,-1
95.42271917,-1
94.1849538,-1
93.70199926,-1
93.54485022,-1
95.60771393,-1
95.44529841,-1
94.97444411,-1
95.53535487,-1
95.69837717,-1
94.75824695,-1
95.75646498,-1
94.35287826,-1
94.16833924,-1
94.69233624,-1
94.81945384,-1
95.75348179,-1
94.30562951,-1
96.64729296,-1
95.62203762,-1
96.06404005,-1
96.72968801,-1
95.21884092,-1
95.20449402,-1
96.76503474,-1
96.45825923,-1
97.11753937,-1
96.26483538,-1
96.02626573,-1
96.8922537,-1
95.99677033,-1
97.14816523,-1
95.43213566,-1
97.25363358,-1
95.90134415,-1
96.4777411,-1
95.71937856,-1
95.57659257,-1
97.55465766,-1
97.65689281,-1
97.8406919,-1
96.12340815,-1
97.27513671,-1
97.54114932,-1
97.39692396,-1
97.00806987,-1
97.772608,-1
96.96143398,-1
96.07717733,-1
97.10641296,-1
97.94624141,-1
96.55927666,-1
97.71534146,-1
96.60315397,-1
98.52856859,-1
98.54845038,-1
98.27845508,-1
98.4887444,-1
96.79837047,-1
97.51308146,-1
97.60153738,-1
97.17599419,-1
99.12037672,-1
99.05826937,-1
97.2827027,-1
98.4756023,-1
99.35435837,-1
99.13694397,-1
97.5326932,-1
97.33444424,-1
99.32929416,-1
98.22521799,-1
98.62719108,-1
97.72820725,-1
98.11725289,-1
98.56940759,-1
99.48105564,-1
99.08342452,-1
98.59607466,-1
98.05687445,-1
98.98482915,-1
99.85396758,-1
98.10587791,-1
98.92963055,-1
98.17355361,-1
99.10580931,-1
99.00832709,-1
99.73082595,-1
99.17083101,-1
100.3286675,-1
99.56890461,-1
98.09518963,-1
99.59729518,-1
99.13308047,-1
99.80276046,-1
98.67831751,-1
98.86314815,-1
98.69002678,-1
100.03177209999998,-1
99.29693653,-1
99.88200378,-1
99.24786934,-1
100.14888,-1
99.73411394,-1
98.45970829,-1
98.80294921,-1
99.87295314,-1
100.2657028,-1
100.0779628,-1
99.01711718,-1
97.4444738,-1
98.84563666,-1
98.22366526,-1
97.23209226,-1
97.37454978,-1
97.80191064,-1
96.48536241,-1
96.22738148,-1
97.64364737,-1
96.07819256,-1
94.99581618,-1
95.31526536,-1
95.19803602,-1
96.26872646,-1
95.75364261,-1
94.94473018,-1
94.60706,-1
94.46560064,-1
93.77007191,-1
93.28261356,-1
94.68680793,-1
95.01658096,-1
94.15229517,-1
95.078443,-1
95.31722194,-1
94.83740909,-1
95.21335177,-1
96.0883065,-1
95.62831868,-1
95.66068878,-1
97.16953432,-1
97.34780752,-1
97.31243556,-1
96.4762957,-1
97.36972458,-1
97.5418911,-1
96.90210115,-1
97.45009251,-1
98.08219076,-1
98.41549691,-1
96.27541677,-1
97.9544116,-1
97.89906108,-1
96.41145079,-1
98.1317819,-1
96.3929495,-1
95.71180568,-1
96.97503195,-1
96.17229699,-1
97.64916697,-1
96.79217262,-1
95.40163998,-1
96.508439,-1
96.24429741,-1
95.71565939,-1
97.17826917,-1
96.29584067,-1
96.3869428,-1
95.37090025,-1
95.06575023,-1
95.86907474,-1
95.13415774,-1
94.9541236,-1
95.1770572,-1
94.46001233,-1
95.82002259,-1
95.65997223,-1
94.38667671,-1
96.02200364,-1
94.7244998,-1
94.09584447,-1
95.47827474,-1
93.29537659,-1
92.74037178,-1
92.80172896,-1
92.19506593,-1
91.63742895,-1
92.47125029,-1
92.16721828,-1
90.08034772,-1
89.10382881,-1
90.61317102,-1
90.27418532,-1
89.28560571,-1
88.40566649,-1
88.75626384,-1
87.68752945,-1
88.06186246,-1
87.18872332,-1
85.18181009,-1
86.44740139,-1
84.32968101,-1
83.81716243,-1
83.69756484,-1
84.49031735,-1
84.57608822,-1
82.04844675,-1
82.69124759,-1
80.94874140000002,-1
81.23944542,-1
79.49567569999998,-1
78.57907807,-1
78.80108482,-1
77.25956934,-1
74.6881569,-1
73.77393927,-1
75.12640336,-1
75.45786814,-1
75.03852509,-1
75.75675378,-1
76.94324551,-1
75.47560225,-1
76.85962531,-1
77.92799067,-1
77.62195233,-1
78.05083567,-1
80.53005206,-1
80.40438813,-1
80.48233415,-1
81.85777561,-1
82.57722029,-1
83.48498273,-1
83.63403976,-1
85.19202272,-1
85.15709392,-1
84.46952811,-1
85.78621772,-1
83.90159916,-1
84.13442739,-1
85.13531354,-1
86.30509477,-1
85.95430927,-1
86.73524656,-1
86.21717327,-1
85.22251067,-1
86.13429667,-1
87.85149425,-1
87.03340247,-1
86.90907477,-1
87.44703825,-1
87.95147201,-1
88.5808489,-1
87.62108057,-1
88.69109058,-1
88.99160028,-1
88.64333389,-1
88.23890242,-1
88.57898031,-1
90.38609001,-1
88.72530669,-1
90.31885761,-1
88.68252974,-1
90.5704692,-1
89.88129185,-1
89.61955168,-1
90.86593052,-1
90.82371529,-1
90.72405335,-1
91.14449756,-1
90.57059681,-1
90.38563461,-1
88.76082037,-1
90.27279105,-1
89.92227309,-1
88.17198640000002,-1
88.28600524,-1
88.64479279999998,-1
89.3006276,-1
89.0573035,-1
87.99481625,-1
88.38117790000004,-1
88.63879379,-1
87.70481131,-1
88.33835764,-1
87.09826121,-1
87.40079498,-1
86.55806783,-1
87.64149868,-1
86.41454031,-1
86.35030536,-1
85.99009306,-1
86.68409429,-1
87.66204225,-1
88.31467015,-1
87.34955469,-1
89.80828144,-1
89.71185559999998,-1
90.44383823,-1
89.03427074,-1
90.74012815,-1
90.16068658,-1
90.28070968,-1
92.22110919,-1
91.15823765,-1
92.44035384,-1
92.18287959,-1
90.9432022,-1
92.34257185,-1
90.48019303,-1
90.83091829,-1
90.61562541,-1
90.40796442,-1
89.53816523,-1
90.95839448,-1
90.18176419,-1
90.10304011,-1
89.66888175,-1
89.48278576,-1
88.28477082,-1
89.41176608,-1
87.73368961,-1
87.58284244,-1
87.79629275,-1
88.35463709,-1
87.13308131,-1
87.57937475,-1
87.72034659999998,-1
87.66790955,-1
87.4277965,-1
86.45696955,-1
87.4092304,-1
86.9303749,-1
85.71608226,-1
86.16854263,-1
86.82280938,-1
86.61833503,-1
85.76122153,-1
85.60680440000002,-1
87.31453304,-1
87.1829315,-1
86.82423846,-1
86.79800527,-1
85.43818243,-1
85.53187753,-1
86.76192454,-1
85.536461,-1
86.16897095,-1
85.41333182,-1
85.41135906,-1
87.46267633,-1
87.18630984,-1
86.9471622,-1
86.80958443,-1
86.9158259,-1
86.52454748,-1
85.65815328,-1
87.42929164,-1
85.54664063,-1
85.69299291,-1
86.62301573,-1
85.66326108,-1
86.86439898,-1
86.48266625,-1
85.47293559999999,-1
85.90232869,-1
86.80017771,-1
85.46060379,-1
86.88025944,-1
86.59181101,-1
87.23155974,-1
87.32550475,-1
86.56427362,-1
87.52394883,-1
87.66282207,-1
87.73760112,-1
87.29949518,-1
89.33332669,-1
89.06566269,-1
88.164979,-1
89.01635263,-1
89.87359968,-1
89.76754190000004,-1
90.75702345,-1
89.25499018,-1
89.79597242,-1
89.82656485,-1
90.66514354,-1
91.65272188,-1
89.97384656,-1
91.22298448,-1
90.19279281,-1
91.47647335,-1
91.04067146,-1
90.76253025,-1
89.59508382,-1
90.9486617,-1
89.94092354,-1
89.90755526,-1
90.88944143,-1
89.3608054,-1
89.31649184,-1
89.85828152,-1
89.90058323,-1
89.28388890000002,-1
91.07425553,-1
89.4612691,-1
89.85061557,-1
90.79022557,-1
89.24929778,-1
90.80318083,-1
88.94280309999998,-1
90.55968704,-1
89.65536545,-1
89.96743469,-1
89.39095819,-1
89.69527240000002,-1
88.66313816,-1
89.20526182,-1
89.36458727,-1
89.88477375,-1
89.51391435,-1
88.98073716,-1
88.97527043,-1
89.53250939,-1
89.08956636,-1
88.72578893,-1
88.47020037,-1
89.61266229,-1
89.64458735,-1
88.98058234,-1
90.04468276,-1
89.65080112,-1
89.50621295,-1
89.45587813,-1
88.76588843,-1
89.51209233,-1
89.89636488,-1
88.51763248,-1
88.70380057,-1
89.91784918,-1
88.98736656,-1
87.88199487,-1
87.66616609,-1
89.56987133,-1
88.41656171,-1
89.14899103,-1
89.11704036,-1
88.81200315,-1
87.46259723,-1
89.22074079999999,-1
89.15422393,-1
87.52767318,-1
88.45131179,-1
88.11223816,-1
88.82962633,-1
87.65004357,-1
87.99489449,-1
87.93680444,-1
88.39075973,-1
88.65166796,-1
89.10388331,-1
87.82990099,-1
88.22680123,-1
87.88262625,-1
89.47091574,-1
88.26296423,-1
89.43049935,-1
90.02626716,-1
89.72632303,-1
90.2275454,-1
92.01572713,-1
90.51578915,-1
92.37664362,-1
91.44664119,-1
92.13220387,-1
91.72306958,-1
92.23850178,-1
91.14201282,-1
92.84299405,-1
91.53972716,-1
92.03959898,-1
90.48665351,-1
91.85882682,-1
91.03862038,-1
91.27180343,-1
